fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
1.2,right,1,0.501,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,11,11,38,1
0.8,left,0,0.4584,,,,,,stim/centre.png,stim/incongRight.png,right,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,12,12,26,1
0.7,left,1,0.5004,,,,,,stim/centre.png,stim/neutralRight.png,left,180,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,13,13,46,1
0.7,left,1,0.585,,,,,,stim/upper.png,stim/incongLeft.png,left,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,14,14,16,1
0.5,right,1,0.6006,,,,,,stim/both.png,stim/incongRight.png,right,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,15,15,25,1
0.7,right,1,0.5765,,,,,,stim/blank.png,stim/congRight.png,right,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,16,16,11,1
0.65,right,1,0.518,,,,,,stim/blank.png,stim/neutralRight.png,right,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,17,17,43,1
0.75,left,1,0.5554,,,,,,stim/blank.png,stim/incongLeft.png,left,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,18,18,19,1
1.45,right,1,0.5475,,,,,,stim/centre.png,stim/neutralRight.png,right,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,19,19,42,1
0.65,right,1,0.5119,,,,,,stim/both.png,stim/congLeft.png,right,180,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,20,20,5,1
0.65,left,1,0.666,,,,,,stim/blank.png,stim/incongRight.png,left,180,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,21,21,31,1
0.5,right,1,0.5824,,,,,,stim/blank.png,stim/congLeft.png,right,180,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,22,22,7,1
1.05,right,1,0.5572,,,,,,stim/upper.png,stim/incongRight.png,right,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,23,23,24,1
1.05,left,1,0.5164,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,24,24,34,1
0.75,right,1,0.5485,,,,,,stim/blank.png,stim/incongRight.png,right,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,25,25,27,1
0.7,left,1,0.4983,,,,,,stim/blank.png,stim/congRight.png,left,180,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,26,26,15,1
1.05,left,1,0.5604,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,27,27,35,1
1,left,1,0.4825,,,,,,stim/blank.png,stim/neutralRight.png,left,180,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,28,28,47,1
1.35,left,1,0.4855,,,,,,stim/both.png,stim/neutralRight.png,left,180,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,29,29,45,1
1.05,right,0,0.4207,,,,,,stim/both.png,stim/incongLeft.png,left,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,30,30,17,1
1.4,left,1,0.433,,,,,,stim/upper.png,stim/congLeft.png,left,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,31,31,0,1
1,right,1,0.7244,,,,,,stim/both.png,stim/congRight.png,right,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,32,32,9,1
0.4,,0,,,,,,,stim/both.png,stim/neutralLeft.png,right,180,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,33,33,37,1
0.8,left,1,0.9966,,,,,,stim/centre.png,stim/incongLeft.png,left,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,34,34,18,1
1.25,,0,,,,,,,stim/centre.png,stim/congLeft.png,right,180,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,35,35,6,1
1.25,,0,,,,,,,stim/centre.png,stim/congRight.png,right,0,jj,001,2022-02-19_20h50.26.385,ANT,2021.2.3,MacIntel,60.0024001,,,0,36,36,10,1
